video,sentence,start,end
MJijm9kbdHA-00_15_33.000-00_15_35.625.mp4,we 're going live soon,00:15:33.000,00:15:35.625
MJijm9kbdHA-00_15_16.500-00_15_21.125.mp4,right now we 're going to fox 2 news for a live performance on television,00:15:16.500,00:15:21.125
MJijm9kbdHA-00_15_15.582-00_15_16.500.mp4,check it out,00:15:15.582,00:15:16.500
MJijm9kbdHA-00_15_57.124-00_15_58.081.mp4,it felt perfect,00:15:57.124,00:15:58.081
MJijm9kbdHA-00_15_00.582-00_15_15.582.mp4,last week sean forbes in detroit made multiple appearances for news channels and gave a performance for his new album little victories,00:15:00.582,00:15:15.582
MJijm9kbdHA-00_14_54.291-00_14_55.375.mp4,nice,00:14:54.291,00:14:55.375
MJijm9kbdHA-00_14_39.291-00_14_54.291.mp4,june ann said after paying taxes on the prize money they used the money to on their trip in the united kingdom and have booked a cruise vacation,00:14:39.291,00:14:54.291
MJijm9kbdHA-00_14_37.375-00_14_39.291.mp4,thank you for sharing,00:14:37.375,00:14:39.291
MJijm9kbdHA-00_14_32.375-00_14_34.791.mp4,it was a fun experience for us,00:14:32.375,00:14:34.791
MJijm9kbdHA-00_14_29.500-00_14_32.375.mp4,acting jobs are not easy,00:14:29.500,00:14:32.375
MJijm9kbdHA-00_14_25.875-00_14_29.500.mp4,so young actors you have my respect,00:14:25.875,00:14:29.500
MJijm9kbdHA-00_14_22.541-00_14_23.750.mp4,we had to cheer them on,00:14:22.541,00:14:23.750
MJijm9kbdHA-00_14_20.082-00_14_22.541.mp4,the kids started to feel fatigued,00:14:20.082,00:14:22.541
MJijm9kbdHA-00_14_14.207-00_14_20.082.mp4,it was exciting in the morning but as the day dragged on the crew had to encourage the kids to look happy to smile,00:14:14.207,00:14:20.082
MJijm9kbdHA-00_14_55.375-00_14_58.457.mp4,congratulations to the lefors family,00:14:55.375,00:14:58.457
MJijm9kbdHA-00_14_12.125-00_14_14.207.mp4,we were worn out,00:14:12.125,00:14:14.207
MJijm9kbdHA-00_16_18.082-00_16_20.500.mp4,it 's my first album in seven years,00:16:18.082,00:16:20.500
MJijm9kbdHA-00_16_27.125-00_16_31.000.mp4,the reason for little victories is because i felt it was the right time,00:16:27.125,00:16:31.000
MJijm9kbdHA-00_18_15.506-00_18_17.539.mp4,how can we support you,00:18:15.506,00:18:17.539
MJijm9kbdHA-00_18_13.040-00_18_15.083.mp4,i 'm really looking forward to that,00:18:13.040,00:18:15.083
MJijm9kbdHA-00_18_03.833-00_18_13.040.mp4,this week the purchases and sales will be tallied towards the biggest one of them all -- the billboard charts,00:18:03.833,00:18:13.040
MJijm9kbdHA-00_17_53.625-00_18_03.833.mp4,really right now we are in the top 20 on itunes amazon google play and i 've never dreamed to see a deaf person to be up there,00:17:53.625,00:18:03.833
MJijm9kbdHA-00_17_51.838-00_17_53.625.mp4,can you explain this,00:17:51.838,00:17:53.625
MJijm9kbdHA-00_17_50.539-00_17_51.838.mp4,he 's doing well,00:17:50.539,00:17:51.838
MJijm9kbdHA-00_17_46.540-00_17_50.540.mp4,it is now his goal for people to buy his album,00:17:46.540,00:17:50.540
MJijm9kbdHA-00_17_39.583-00_17_46.540.mp4,thanks sean for letting me to be a moth on the wall for your performances,00:17:39.583,00:17:46.540
MJijm9kbdHA-00_17_37.208-00_17_39.583.mp4,good show,00:17:37.208,00:17:39.583
MJijm9kbdHA-00_16_20.500-00_16_21.500.mp4,seven,00:16:20.500,00:16:21.500
MJijm9kbdHA-00_17_35.540-00_17_37.208.mp4,i had a lot of fun,00:17:35.540,00:17:37.208
MJijm9kbdHA-00_17_29.625-00_17_31.998.mp4,there was so much energy,00:17:29.625,00:17:31.998
MJijm9kbdHA-00_17_27.000-00_17_29.625.mp4,i 'm really honored to be honest,00:17:27.000,00:17:29.625
MJijm9kbdHA-00_17_18.625-00_17_27.000.mp4,many people drove from pennsylvania ohio indiana minnesota all over to detroit to see this performance,00:17:18.625,00:17:27.000
MJijm9kbdHA-00_16_49.707-00_16_56.832.mp4,i 'm asking you to respect me as a musician as an artist and as someone who is really passionate about music and sharing it with people,00:16:49.707,00:16:56.832
MJijm9kbdHA-00_16_48.082-00_16_49.707.mp4,i 'm not asking for that,00:16:48.082,00:16:49.707
MJijm9kbdHA-00_16_46.707-00_16_48.082.mp4,ooh wow,00:16:46.707,00:16:48.082
MJijm9kbdHA-00_16_44.840-00_16_46.706.mp4,a deaf man who 's a musician,00:16:44.840,00:16:46.706
MJijm9kbdHA-00_16_36.791-00_16_44.840.mp4,that one line in little victories where i say do n't feel sorry for me -- i 'm talking to anyone who might say aww that 's a nice story,00:16:36.791,00:16:44.840
MJijm9kbdHA-00_16_31.000-00_16_32.666.mp4,i just woke up one morning and said let 's go,00:16:31.000,00:16:32.666
MJijm9kbdHA-00_17_33.708-00_17_35.540.mp4,the music was so loud,00:17:33.708,00:17:35.540
MJijm9kbdHA-00_18_17.539-00_18_22.777.mp4,go to deafandloud.com and click on buy now,00:18:17.539,00:18:22.777
MJijm9kbdHA-00_14_07.041-00_14_12.125.mp4,we all had to act all day for one entire day,00:14:07.041,00:14:12.125
MJijm9kbdHA-00_14_00.000-00_14_04.791.mp4,sometimes the kids would say things and did n't think it felt right so we 'd do a retake,00:14:00.000,00:14:04.791
MJijm9kbdHA-00_10_48.916-00_10_55.375.mp4,johnson worked for nasa for more than 30 years,00:10:48.916,00:10:55.375
MJijm9kbdHA-00_10_24.791-00_10_48.916.mp4,nasa said johnson helped our nation enlarge the frontiers of space and opened doors for women and people of color in the human quest to explore space,00:10:24.791,00:10:48.916
MJijm9kbdHA-00_10_00.957-00_10_24.791.mp4,another noted astronaut john glenn is said to trust johnson completely and would wait until she said the calculations for a spaceflight were good before he felt ready to go,00:10:00.957,00:10:24.791
MJijm9kbdHA-00_09_44.416-00_10_00.957.mp4,she also did work to make alan shephard's space mission possible in 1961 that was the first time an american went up in space,00:09:44.416,00:10:00.957
MJijm9kbdHA-00_09_31.500-00_09_44.416.mp4,she was able to predict and sync the movements of an orbiting spaceship and a lunar lander,00:09:31.500,00:09:44.416
MJijm9kbdHA-00_09_06.375-00_09_14.457.mp4,she was one of the first african-american women to work as a nasa scientist,00:09:06.375,00:09:14.457
MJijm9kbdHA-00_08_41.166-00_09_06.375.mp4,on monday a nasa mathematician named katherine johnson who was portrayed in the film hidden figures passed away at 101 years of age,00:08:41.166,00:09:06.375
MJijm9kbdHA-00_08_22.165-00_08_35.457.mp4,president trump tweeted that it was a crazy chaotic debate and said just give me an opponent,00:08:22.165,00:08:35.457
MJijm9kbdHA-00_08_17.458-00_08_22.165.mp4,the state primary is on saturday,00:08:17.458,00:08:22.165
MJijm9kbdHA-00_11_00.957-00_11_11.291.mp4,johnson was awarded the presidential medal of freedom by barack obama in 2015,00:11:00.957,00:11:11.291
MJijm9kbdHA-00_08_02.750-00_08_12.958.mp4,warren said she would be an effective president because she would treat people well and lift them up,00:08:02.750,00:08:12.958
MJijm9kbdHA-00_07_25.750-00_07_29.458.mp4,he said i bought i got them in a verbal slip up,00:07:25.750,00:07:29.458
MJijm9kbdHA-00_07_13.750-00_07_25.750.mp4,bloomberg said that he spent $100 million to help 21 democrats win seats in the house,00:07:13.750,00:07:25.750
MJijm9kbdHA-00_06_56.915-00_07_13.750.mp4,tom steyer said that if bernie or bloomberg wins we 'll be going to one of either extremes and we 'll risk re electing donald trump,00:06:56.915,00:07:13.750
MJijm9kbdHA-00_06_32.000-00_06_56.915.mp4,bloomberg said if bernie keeps on going we 'll elect bernie and then he will lose to donald trump and then the house and the senate and some of the statehouses will all go red and we 'll have to live with it for the next 20 or 30 years,00:06:32.000,00:06:56.915
MJijm9kbdHA-00_06_11.708-00_06_32.000.mp4,she asked voters in super tuesday states if they wanted someone in charge who wants to put forward $60 trillion in spending which is three times the american economy,00:06:11.708,00:06:32.000
MJijm9kbdHA-00_05_59.833-00_06_11.708.mp4,amy klobuchar said she likes bernie but that she does n't think he 's the best person to lead the ticket,00:05:59.833,00:06:11.708
MJijm9kbdHA-00_05_35.040-00_05_59.833.mp4,buttigieg said it was confusing how much bernie 's medicare for all plan would cost and warned that it would lead to trump winning another four years along with a republican majority in the house and the senate,00:05:35.040,00:05:59.833
MJijm9kbdHA-00_05_23.833-00_05_35.040.mp4,bloomberg said that he never said it and said that new york teachers were treated the right way,00:05:23.833,00:05:35.040
MJijm9kbdHA-00_04_58.708-00_05_23.833.mp4,warren said that she lost her teaching job when she became pregnant many years ago and then accused mike bloomberg of telling a pregnant female staffer in his company to kill it by having an abortion,00:04:58.708,00:05:23.833
MJijm9kbdHA-00_07_29.458-00_08_02.750.mp4,bernie said there were many opinion polls that said he is able to beat trump in a national election and that he can do it if there is unprecedented grassroots movement of black and white and latino native americans and asian individuals standing up and fighting for justice,00:07:29.458,00:08:02.750
MJijm9kbdHA-00_14_04.791-00_14_07.041.mp4,that was cute,00:14:04.791,00:14:07.041
MJijm9kbdHA-00_11_11.291-00_11_21.375.mp4,a nasa facility in west virginia where she was born was named after her last year,00:11:11.291,00:11:21.375
MJijm9kbdHA-00_11_55.916-00_12_00.582.mp4,i did an interview with them last week before the show aired,00:11:55.916,00:12:00.582
MJijm9kbdHA-00_13_57.582-00_14_00.000.mp4,we would oblige,00:13:57.582,00:14:00.000
MJijm9kbdHA-00_13_52.082-00_13_57.582.mp4,adam the host would say out lines and then want to do a retake,00:13:52.082,00:13:57.582
MJijm9kbdHA-00_13_44.916-00_13_52.082.mp4,now for the scenes when we stood together -- for those parts there were some retakes,00:13:44.916,00:13:52.082
MJijm9kbdHA-00_13_40.291-00_13_44.916.mp4,all the facial expressions and reactions were authentic,00:13:40.291,00:13:44.916
MJijm9kbdHA-00_13_38.166-00_13_40.291.mp4,there were no repetitions,00:13:38.166,00:13:40.291
MJijm9kbdHA-00_13_30.457-00_13_38.166.mp4,once we went through the doors for the challenges everything you saw was real,00:13:30.457,00:13:38.166
MJijm9kbdHA-00_13_22.332-00_13_30.457.mp4,some people were curious if we had to play out the scenes again and again or if it was all 100% real,00:13:22.332,00:13:30.457
MJijm9kbdHA-00_13_17.750-00_13_22.332.mp4,here are more insights from june ann the mother,00:13:17.750,00:13:22.332
MJijm9kbdHA-00_13_15.332-00_13_17.750.mp4,good job keeping it a secret,00:13:15.332,00:13:17.750
MJijm9kbdHA-00_11_40.750-00_11_55.916.mp4,"on friday the lefors girl power team won the top prize of 25,000 on nickelodeon 's crystal maze game show",00:11:40.750,00:11:55.916
MJijm9kbdHA-00_13_01.166-00_13_08.332.mp4,i kept it tight until the show and now i feel a huge weight lifted off my shoulders,00:13:01.166,00:13:08.332
MJijm9kbdHA-00_12_57.541-00_12_59.457.mp4,i had to hold it in,00:12:57.541,00:12:59.457
MJijm9kbdHA-00_12_54.666-00_12_57.541.mp4,even teachers asked me about it,00:12:54.666,00:12:57.541
MJijm9kbdHA-00_12_50.875-00_12_54.666.mp4,my friends were so curious but i had to hold it,00:12:50.875,00:12:54.666
MJijm9kbdHA-00_12_48.582-00_12_50.875.mp4,i do n't want that so i had to keep it to myself,00:12:48.582,00:12:50.875
MJijm9kbdHA-00_12_44.375-00_12_48.582.mp4,if we revealed information they would sue us,00:12:44.375,00:12:48.582
MJijm9kbdHA-00_12_31.582-00_12_41.582.mp4,since the show was taped in september i asked the family what it was like to keep it a secret all this time,00:12:31.582,00:12:41.582
MJijm9kbdHA-00_12_16.750-00_12_31.582.mp4,this means they had plenty of time for the final challenge and were able to collect enough golden tokens to win the prize,00:12:16.750,00:12:31.582
MJijm9kbdHA-00_12_08.332-00_12_16.750.mp4,the youngest player and the captain priscilla also won a mega crystal,00:12:08.332,00:12:16.750
MJijm9kbdHA-00_12_00.582-00_12_08.332.mp4,the team won six out of eight challenges to collect crystals,00:12:00.582,00:12:08.332
MJijm9kbdHA-00_12_59.457-00_13_01.166.mp4,even my grandparents,00:12:59.457,00:13:01.166
4CZCJPhojUc-00_07_03.338-00_07_12.973.mp4,hong kongers are concerned and angry about china taking their democratic rights away,00:07:03.338,00:07:12.973
MJijm9kbdHA-00_18_22.777-00_18_23.708.mp4,buy it,00:18:22.777,00:18:23.708
MJijm9kbdHA-00_18_24.846-00_18_25.125.mp4,-thanks,00:18:24.846,00:18:25.125
4CZCJPhojUc-00_02_13.341-00_02_22.057.mp4,a kurdish group said the u.s. stabbed them in the back,00:02:13.341,00:02:22.057
4CZCJPhojUc-00_02_03.790-00_02_13.341.mp4,pictures and video show u.s. troops leaving their positions,00:02:03.790,00:02:13.341
4CZCJPhojUc-00_01_41.433-00_02_03.790.mp4,the white house issued a statement last night that said turkey would have a military operation in northern syria and that they would be responsible for all isis fighters,00:01:41.433,00:02:03.790
4CZCJPhojUc-00_01_29.254-00_01_41.433.mp4,there are thousands of captured isis fighters who are being held in kurdish run facilities,00:01:29.254,00:01:41.433
4CZCJPhojUc-00_01_12.322-00_01_29.254.mp4,the u.s. troops has also acted as peacekeepers with turkey who views the kurdish fighters as enemies and terrorists,00:01:12.322,00:01:29.254
4CZCJPhojUc-00_00_45.837-00_01_12.322.mp4,the u.s. troops are at the border with turkey and have worked in alliance with kurdish rebel fighters against isis and against the bashar al assad regime for several years,00:00:45.837,00:01:12.322
4CZCJPhojUc-00_00_28.236-00_00_45.837.mp4,he said it 's time to get out of ridiculous endless wars and criticized european countries for not doing more in the region,00:00:28.236,00:00:45.837
4CZCJPhojUc-00_00_14.346-00_00_28.236.mp4,president trump announced this morning on twitter that american troops would begin withdrawing from syria,00:00:14.346,00:00:28.236
4CZCJPhojUc-00_00_08.817-00_00_11.009.mp4,ready for the news,00:00:08.817,00:00:11.009
4CZCJPhojUc-00_02_22.057-00_02_33.777.mp4,sen. lindsey graham r sc sharply criticized trump 's decision in a series of tweets,00:02:22.057,00:02:33.777
4CZCJPhojUc-00_00_06.296-00_00_08.817.mp4,"it 's monday, october 7",00:00:06.296,00:00:08.817
pkV9v250i4w-00_06_52.045-00_06_53.413.mp4,captioned by aslcaptions.com,00:06:52.045,00:06:53.413
pkV9v250i4w-00_06_49.009-00_06_52.045.mp4,thank you for explaining and keep up the work,00:06:49.009,00:06:52.045
pkV9v250i4w-00_06_47.072-00_06_49.009.mp4,i appreciate your time joseph,00:06:47.072,00:06:49.009
pkV9v250i4w-00_06_44.536-00_06_47.072.mp4,we are going to work long term,00:06:44.536,00:06:47.072
pkV9v250i4w-00_06_36.329-00_06_44.536.mp4,also the pandemic might go away in china or europe but there might be new hot spots in other countries,00:06:36.329,00:06:44.536
